method,article_id,question_id,difficult,gold_label,predicted_index,correct,parsed,predicted_raw,tree_layers
agglomerative,99929,99929_HT54BDU8_1,1,1,1,1,1,A,0
agglomerative,99929,99929_HT54BDU8_2,0,3,3,1,1,C,0
agglomerative,99929,99929_HT54BDU8_3,1,1,1,1,1,A,0
agglomerative,99929,99929_HT54BDU8_4,0,2,2,1,1,B,0
agglomerative,99929,99929_HT54BDU8_5,0,3,3,1,1,C,0
agglomerative,99929,99929_HT54BDU8_6,0,2,2,1,1,B,0
agglomerative,99929,99929_HT54BDU8_7,0,1,4,0,1,D,0
agglomerative,99929,99929_HT54BDU8_8,1,3,3,1,1,C,0
agglomerative,99911,99911_QGCJUM40_1,0,2,2,1,1,B,0
agglomerative,99911,99911_QGCJUM40_2,0,2,2,1,1,B,0
agglomerative,99911,99911_QGCJUM40_3,0,4,4,1,1,D,0
agglomerative,99911,99911_QGCJUM40_4,1,3,3,1,1,C,0
agglomerative,99911,99911_QGCJUM40_5,0,1,1,1,1,A,0
agglomerative,99911,99911_QGCJUM40_6,0,4,4,1,1,D,0
agglomerative,99911,99911_QGCJUM40_7,0,4,4,1,1,D,0
agglomerative,99911,99911_QGCJUM40_8,0,1,1,1,1,A,0
agglomerative,99911,99911_QGCJUM40_9,0,1,1,1,1,A,0
agglomerative,99911,99911_QGCJUM40_10,1,1,1,1,1,A,0
agglomerative,99914,99914_MT4095UT_1,0,1,1,1,1,A,0
agglomerative,99914,99914_MT4095UT_2,0,3,3,1,1,C,0
agglomerative,99914,99914_MT4095UT_3,0,4,4,1,1,D,0
agglomerative,99914,99914_MT4095UT_4,0,3,3,1,1,C,0
agglomerative,99914,99914_MT4095UT_5,0,3,3,1,1,C,0
agglomerative,99914,99914_MT4095UT_6,0,3,3,1,1,C,0
agglomerative,99914,99914_MT4095UT_7,0,4,4,1,1,D,0
agglomerative,99914,99914_MT4095UT_8,0,3,3,1,1,C,0
agglomerative,99914,99914_MT4095UT_9,1,4,4,1,1,D,0
agglomerative,99914,99914_MT4095UT_10,1,1,1,1,1,A,0
agglomerative,24290,24290_66ER3O5Z_1,1,4,3,0,1,C,1
agglomerative,24290,24290_66ER3O5Z_2,0,3,3,1,1,C,1
agglomerative,24290,24290_66ER3O5Z_3,1,1,1,1,1,A,1
agglomerative,24290,24290_66ER3O5Z_4,0,4,3,0,1,C,1
agglomerative,24290,24290_66ER3O5Z_5,1,3,2,0,1,B,1
agglomerative,24290,24290_66ER3O5Z_6,1,4,3,0,1,C,1
agglomerative,31736,31736_9W69Z6VQ_1,0,1,2,0,1,B,1
agglomerative,31736,31736_9W69Z6VQ_2,0,4,4,1,1,D,1
agglomerative,31736,31736_9W69Z6VQ_3,1,3,3,1,1,C,1
agglomerative,31736,31736_9W69Z6VQ_4,0,4,3,0,1,C,1
agglomerative,31736,31736_9W69Z6VQ_5,1,1,1,1,1,A,1
agglomerative,31736,31736_9W69Z6VQ_6,0,3,4,0,1,D,1
agglomerative,31736,31736_9W69Z6VQ_7,0,3,3,1,1,C,1
agglomerative,31736,31736_9W69Z6VQ_8,0,3,3,1,1,C,1
agglomerative,31736,31736_9W69Z6VQ_9,0,4,1,0,1,A,1
agglomerative,31736,31736_9W69Z6VQ_10,1,3,3,1,1,C,1
agglomerative,59368,59368_ZBH0NQ5U_1,1,3,3,1,1,C,0
agglomerative,59368,59368_ZBH0NQ5U_2,0,1,1,1,1,A,0
agglomerative,59368,59368_ZBH0NQ5U_3,0,1,4,0,1,D,0
agglomerative,59368,59368_ZBH0NQ5U_4,0,4,4,1,1,D,0
agglomerative,59368,59368_ZBH0NQ5U_5,0,2,3,0,1,C,0
agglomerative,59368,59368_ZBH0NQ5U_6,1,3,2,0,1,B,0
agglomerative,59368,59368_ZBH0NQ5U_7,0,3,1,0,1,A,0
agglomerative,59368,59368_ZBH0NQ5U_8,0,2,2,1,1,B,0
agglomerative,59368,59368_ZBH0NQ5U_9,0,4,4,1,1,D,0
agglomerative,59368,59368_ZBH0NQ5U_10,1,3,2,0,1,B,0
agglomerative,59679,59679_LHYOIDR5_1,0,4,4,1,1,D,0
agglomerative,59679,59679_LHYOIDR5_2,1,3,3,1,1,C,0
agglomerative,59679,59679_LHYOIDR5_3,0,4,4,1,1,D,0
agglomerative,59679,59679_LHYOIDR5_4,1,3,3,1,1,C,0
agglomerative,59679,59679_LHYOIDR5_5,1,2,2,1,1,B,0
agglomerative,59679,59679_LHYOIDR5_6,0,3,3,1,1,C,0
agglomerative,59679,59679_LHYOIDR5_7,1,1,1,1,1,A,0
agglomerative,59679,59679_LHYOIDR5_8,1,1,1,1,1,A,0
agglomerative,59679,59679_LHYOIDR5_9,1,2,2,1,1,B,0
agglomerative,31282,31282_BQYW9TCH_1,0,1,1,1,1,A,1
agglomerative,31282,31282_BQYW9TCH_2,0,3,3,1,1,C,1
agglomerative,31282,31282_BQYW9TCH_3,1,2,2,1,1,B,1
agglomerative,31282,31282_BQYW9TCH_4,1,4,1,0,1,A,1
agglomerative,31282,31282_BQYW9TCH_5,1,3,1,0,1,A,1
agglomerative,31282,31282_BQYW9TCH_6,0,2,2,1,1,B,1
agglomerative,31282,31282_BQYW9TCH_7,0,1,4,0,1,D,1
agglomerative,31282,31282_BQYW9TCH_8,0,3,2,0,1,B,1
agglomerative,31282,31282_BQYW9TCH_9,0,2,2,1,1,B,1
agglomerative,31282,31282_BQYW9TCH_10,1,3,2,0,1,B,1
agglomerative,60897,60897_628POLKP_1,1,1,3,0,1,C,0
agglomerative,60897,60897_628POLKP_2,0,1,4,0,1,D,0
agglomerative,60897,60897_628POLKP_3,0,1,1,1,1,A,0
agglomerative,60897,60897_628POLKP_4,0,4,4,1,1,D,0
agglomerative,60897,60897_628POLKP_5,1,2,4,0,1,D,0
agglomerative,60897,60897_628POLKP_6,0,2,2,1,1,B,0
agglomerative,60897,60897_628POLKP_7,1,1,1,1,1,A,0
agglomerative,60897,60897_628POLKP_8,0,3,3,1,1,C,0
agglomerative,31599,31599_Z1URZQTV_1,0,2,2,1,1,B,1
agglomerative,31599,31599_Z1URZQTV_2,0,2,4,0,1,D,1
agglomerative,31599,31599_Z1URZQTV_3,0,4,4,1,1,D,1
agglomerative,31599,31599_Z1URZQTV_4,0,4,4,1,1,D,1
agglomerative,31599,31599_Z1URZQTV_5,0,1,1,1,1,A,1
agglomerative,31599,31599_Z1URZQTV_6,0,2,2,1,1,B,1
agglomerative,31599,31599_Z1URZQTV_7,0,4,4,1,1,D,1
agglomerative,31599,31599_Z1URZQTV_8,0,1,1,1,1,A,1
agglomerative,31599,31599_Z1URZQTV_9,1,1,1,1,1,A,1
agglomerative,31599,31599_Z1URZQTV_10,1,2,2,1,1,B,1
agglomerative,60745,60745_U9M4CL5M_1,1,3,2,0,1,B,0
agglomerative,60745,60745_U9M4CL5M_2,1,4,1,0,1,A,0
agglomerative,60745,60745_U9M4CL5M_3,0,2,1,0,1,A,0
agglomerative,60745,60745_U9M4CL5M_4,1,3,3,1,1,C,0
agglomerative,60745,60745_U9M4CL5M_5,1,4,4,1,1,D,0
agglomerative,60745,60745_U9M4CL5M_6,0,2,1,0,1,A,0
agglomerative,60745,60745_U9M4CL5M_7,1,3,3,1,1,C,0
agglomerative,60745,60745_U9M4CL5M_8,0,3,3,1,1,C,0
agglomerative,60745,60745_U9M4CL5M_9,1,3,1,0,1,A,0
agglomerative,60745,60745_U9M4CL5M_10,0,3,3,1,1,C,0
agglomerative,99905,99905_RJIO1V5X_1,0,2,2,1,1,B,0
agglomerative,99905,99905_RJIO1V5X_2,1,2,2,1,1,B,0
agglomerative,99905,99905_RJIO1V5X_3,1,3,3,1,1,C,0
agglomerative,99905,99905_RJIO1V5X_4,0,4,4,1,1,D,0
agglomerative,99905,99905_RJIO1V5X_5,0,1,4,0,1,D,0
agglomerative,99905,99905_RJIO1V5X_6,1,1,3,0,1,C,0
agglomerative,99905,99905_RJIO1V5X_7,0,1,4,0,1,D,0
agglomerative,99905,99905_RJIO1V5X_8,0,1,1,1,1,A,0
agglomerative,99905,99905_RJIO1V5X_9,1,3,2,0,1,B,0
agglomerative,99922,99922_ELKW21SF_1,0,4,4,1,1,D,0
agglomerative,99922,99922_ELKW21SF_2,0,2,2,1,1,B,0
agglomerative,99922,99922_ELKW21SF_3,0,3,3,1,1,C,0
agglomerative,99922,99922_ELKW21SF_4,0,1,1,1,1,A,0
agglomerative,99922,99922_ELKW21SF_5,0,3,1,0,1,A,0
agglomerative,99922,99922_ELKW21SF_6,1,2,2,1,1,B,0
agglomerative,99922,99922_ELKW21SF_7,1,1,3,0,1,C,0
agglomerative,99922,99922_ELKW21SF_8,0,1,1,1,1,A,0
agglomerative,99922,99922_ELKW21SF_9,0,4,4,1,1,D,0
agglomerative,99916,99916_T5VD7GB9_1,0,2,2,1,1,B,0
agglomerative,99916,99916_T5VD7GB9_2,0,2,2,1,1,B,0
agglomerative,99916,99916_T5VD7GB9_3,0,4,4,1,1,D,0
agglomerative,99916,99916_T5VD7GB9_4,0,1,1,1,1,A,0
agglomerative,99916,99916_T5VD7GB9_5,0,1,1,1,1,A,0
agglomerative,99916,99916_T5VD7GB9_6,1,3,3,1,1,C,0
agglomerative,99916,99916_T5VD7GB9_7,0,2,2,1,1,B,0
agglomerative,99916,99916_T5VD7GB9_8,0,3,3,1,1,C,0
agglomerative,99916,99916_T5VD7GB9_9,0,2,2,1,1,B,0
agglomerative,99915,99915_WLTSM0QE_1,1,1,2,0,1,B,0
agglomerative,99915,99915_WLTSM0QE_2,0,2,3,0,1,C,0
agglomerative,99915,99915_WLTSM0QE_3,0,1,1,1,1,A,0
agglomerative,99915,99915_WLTSM0QE_4,1,3,3,1,1,C,0
agglomerative,99915,99915_WLTSM0QE_5,0,1,1,1,1,A,0
agglomerative,99915,99915_WLTSM0QE_6,0,3,3,1,1,C,0
agglomerative,99915,99915_WLTSM0QE_7,0,1,1,1,1,A,0
agglomerative,99915,99915_WLTSM0QE_8,0,2,2,1,1,B,0
agglomerative,99915,99915_WLTSM0QE_9,1,2,2,1,1,B,0
agglomerative,99919,99919_N8V2WS3L_1,1,3,3,1,1,C,0
agglomerative,99919,99919_N8V2WS3L_2,0,4,4,1,1,D,0
agglomerative,99919,99919_N8V2WS3L_3,0,2,2,1,1,B,0
agglomerative,99919,99919_N8V2WS3L_4,0,1,1,1,1,A,0
agglomerative,99919,99919_N8V2WS3L_5,0,4,4,1,1,D,0
agglomerative,99919,99919_N8V2WS3L_6,1,4,1,0,1,A,0
agglomerative,99919,99919_N8V2WS3L_7,0,3,3,1,1,C,0
agglomerative,99919,99919_N8V2WS3L_8,0,4,4,1,1,D,0
agglomerative,99919,99919_N8V2WS3L_9,1,4,4,1,1,D,0
agglomerative,99919,99919_N8V2WS3L_10,0,2,2,1,1,B,0
agglomerative,99930,99930_89JAO8MF_1,0,2,2,1,1,B,0
agglomerative,99930,99930_89JAO8MF_2,0,2,2,1,1,B,0
agglomerative,99930,99930_89JAO8MF_3,1,3,4,0,1,D,0
agglomerative,99930,99930_89JAO8MF_4,0,4,4,1,1,D,0
agglomerative,99930,99930_89JAO8MF_5,0,1,1,1,1,A,0
agglomerative,99930,99930_89JAO8MF_6,1,1,1,1,1,A,0
agglomerative,99930,99930_89JAO8MF_7,0,3,3,1,1,C,0
agglomerative,99930,99930_89JAO8MF_8,0,1,1,1,1,A,0
agglomerative,99927,99927_6CQ363XM_1,0,4,4,1,1,D,0
agglomerative,99927,99927_6CQ363XM_2,1,4,2,0,1,B,0
agglomerative,99927,99927_6CQ363XM_3,1,4,4,1,1,D,0
agglomerative,99927,99927_6CQ363XM_4,0,1,1,1,1,A,0
agglomerative,99927,99927_6CQ363XM_5,0,2,2,1,1,B,0
agglomerative,99927,99927_6CQ363XM_6,0,4,4,1,1,D,0
agglomerative,99927,99927_6CQ363XM_7,0,2,2,1,1,B,0
agglomerative,99927,99927_6CQ363XM_8,0,1,1,1,1,A,0
agglomerative,99927,99927_6CQ363XM_9,1,3,3,1,1,C,0
agglomerative,99927,99927_6CQ363XM_10,1,3,3,1,1,C,0
agglomerative,99929,99929_7KT0XBKY_1,0,4,4,1,1,D,0
agglomerative,99929,99929_7KT0XBKY_2,0,3,3,1,1,C,0
agglomerative,99929,99929_7KT0XBKY_3,0,3,3,1,1,C,0
agglomerative,99929,99929_7KT0XBKY_4,1,2,2,1,1,B,0
agglomerative,99929,99929_7KT0XBKY_5,1,4,4,1,1,D,0
agglomerative,99929,99929_7KT0XBKY_6,0,2,2,1,1,B,0
agglomerative,99929,99929_7KT0XBKY_7,0,3,3,1,1,C,0
agglomerative,99929,99929_7KT0XBKY_8,0,3,3,1,1,C,0
agglomerative,99929,99929_7KT0XBKY_9,0,3,3,1,1,C,0
agglomerative,99911,99911_450M4XO8_1,0,2,2,1,1,B,0
agglomerative,99911,99911_450M4XO8_2,1,2,2,1,1,B,0
agglomerative,99911,99911_450M4XO8_3,0,4,4,1,1,D,0
agglomerative,99911,99911_450M4XO8_4,0,3,3,1,1,C,0
agglomerative,99911,99911_450M4XO8_5,0,4,4,1,1,D,0
agglomerative,99911,99911_450M4XO8_6,0,3,3,1,1,C,0
agglomerative,99911,99911_450M4XO8_7,0,4,4,1,1,D,0
agglomerative,99911,99911_450M4XO8_8,0,1,1,1,1,A,0
agglomerative,99911,99911_450M4XO8_9,0,4,4,1,1,D,0
agglomerative,99911,99911_450M4XO8_10,0,3,3,1,1,C,0
agglomerative,99914,99914_0Q5X8VEX_1,0,4,2,0,1,B,0
agglomerative,99914,99914_0Q5X8VEX_2,0,4,4,1,1,D,0
agglomerative,99914,99914_0Q5X8VEX_3,1,4,4,1,1,D,0
agglomerative,99914,99914_0Q5X8VEX_4,1,4,4,1,1,D,0
agglomerative,99914,99914_0Q5X8VEX_5,1,2,3,0,1,C,0
agglomerative,99914,99914_0Q5X8VEX_6,0,2,2,1,1,B,0
agglomerative,99914,99914_0Q5X8VEX_7,0,4,4,1,1,D,0
